rcept_no,reprt_code,bsns_year,corp_code,sj_div,sj_nm,account_id,account_nm,account_detail,thstrm_nm,thstrm_amount,frmtrm_nm,frmtrm_amount,ord,currency,bfefrmtrm_nm,bfefrmtrm_amount,thstrm_add_amount,frmtrm_q_nm,frmtrm_q_amount,frmtrm_add_amount,ticker,corp_name,fs_div
20250515000991,11013,2025,00118026,BS,재무상태표,ifrs-full_Assets,자산 총계,-,제 57 기 1분기말,7421766337482,제 56 기말,7158211208881,7,KRW,,,,,,,006040,동원산업,CFS
20250515000991,11013,2025,00118026,BS,재무상태표,ifrs-full_CurrentAssets,유동자산,-,제 57 기 1분기말,3427143204479,제 56 기말,3167813675841,8,KRW,,,,,,,006040,동원산업,CFS
20250515000991,11013,2025,00118026,BS,재무상태표,ifrs-full_CashAndCashEquivalents,현금및현금성자산,-,제 57 기 1분기말,477477457775,제 56 기말,355677146235,9,KRW,,,,,,,006040,동원산업,CFS
20250515000991,11013,2025,00118026,BS,재무상태표,ifrs-full_CurrentBiologicalAssets,생물자산,-,제 57 기 1분기말,8600673795,제 56 기말,6427854480,10,KRW,,,,,,,006040,동원산업,CFS
20250515000991,11013,2025,00118026,BS,재무상태표,ifrs-full_CurrentContractAssets,계약자산,-,제 57 기 1분기말,34188057677,제 56 기말,32611823878,11,KRW,,,,,,,006040,동원산업,CFS
20250515000991,11013,2025,00118026,BS,재무상태표,ifrs-full_CurrentTaxAssets,당기법인세자산,-,제 57 기 1분기말,2226115670,제 56 기말,10109365213,12,KRW,,,,,,,006040,동원산업,CFS
20250515000991,11013,2025,00118026,BS,재무상태표,ifrs-full_Inventories,재고자산,-,제 57 기 1분기말,1409722456939,제 56 기말,1371962994831,13,KRW,,,,,,,006040,동원산업,CFS
20250515000991,11013,2025,00118026,BS,재무상태표,ifrs-full_NoncurrentAssetsOrDisposalGroupsClassifiedAsHeldForSaleOrAsHeldForDistributionToOwners,매각예정자산,-,제 57 기 1분기말,176841520,제 56 기말,176841520,14,KRW,,,,,,,006040,동원산업,CFS
20250515000991,11013,2025,00118026,BS,재무상태표,ifrs-full_OtherCurrentAssets,기타유동자산,-,제 57 기 1분기말,106835053374,제 56 기말,99254725566,15,KRW,,,,,,,006040,동원산업,CFS
20250515000991,11013,2025,00118026,BS,재무상태표,ifrs-full_OtherCurrentFinancialAssets,기타유동금융자산,-,제 57 기 1분기말,1407380540,제 56 기말,16803592595,16,KRW,,,,,,,006040,동원산업,CFS
